_id,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,data_year,data_quarter,property_age,price_per_sqm,transaction_date,storey_start,storey_end,storey_mid,block_numeric
94742,2021-04,ANG MO KIO,4 ROOM,507,ANG MO KIO AVE 8,07 TO 09,91.0,New Generation,1980,58 years 03 months,445000,2021,2,45,4890.10989010989,2021-04-01,7,9,8.0,507
94743,2021-04,ANG MO KIO,4 ROOM,111,ANG MO KIO AVE 4,07 TO 09,92.0,New Generation,1978,56 years 04 months,450000,2021,2,47,4891.304347826087,2021-04-01,7,9,8.0,111
94744,2021-04,ANG MO KIO,4 ROOM,222,ANG MO KIO AVE 1,04 TO 06,102.0,Model A,1993,71 years,460000,2021,2,32,4509.803921568628,2021-04-01,4,6,5.0,222
94745,2021-04,ANG MO KIO,4 ROOM,425,ANG MO KIO AVE 3,07 TO 09,98.0,New Generation,1979,56 years 09 months,470000,2021,2,46,4795.918367346939,2021-04-01,7,9,8.0,425
94746,2021-04,ANG MO KIO,3 ROOM,650,ANG MO KIO ST 61,19 TO 21,67.0,Model A,2015,93 years 09 months,473000,2021,2,10,7059.701492537313,2021-04-01,19,21,20.0,650
94747,2021-04,ANG MO KIO,4 ROOM,344,ANG MO KIO AVE 3,04 TO 06,98.0,New Generation,1978,56 years,475000,2021,2,47,4846.938775510204,2021-04-01,4,6,5.0,344
94748,2021-04,ANG MO KIO,5 ROOM,620,ANG MO KIO AVE 9,01 TO 03,121.0,Improved,1980,58 years 05 months,480000,2021,2,45,3966.9421487603304,2021-04-01,1,3,2.0,620
94749,2021-04,ANG MO KIO,5 ROOM,551,ANG MO KIO AVE 10,10 TO 12,118.0,Improved,1981,58 years 10 months,520000,2021,2,44,4406.779661016949,2021-04-01,10,12,11.0,551
94750,2021-04,ANG MO KIO,5 ROOM,648,ANG MO KIO AVE 5,07 TO 09,121.0,Improved,1980,58 years 07 months,536888,2021,2,45,4437.090909090909,2021-04-01,7,9,8.0,648
94751,2021-04,ANG MO KIO,5 ROOM,305,ANG MO KIO AVE 1,04 TO 06,123.0,Standard,1977,55 years 04 months,537000,2021,2,48,4365.8536585365855,2021-04-01,4,6,5.0,305
94752,2021-04,ANG MO KIO,5 ROOM,620,ANG MO KIO AVE 9,04 TO 06,121.0,Improved,1980,58 years 05 months,540000,2021,2,45,4462.809917355372,2021-04-01,4,6,5.0,620
94753,2021-04,ANG MO KIO,5 ROOM,642,ANG MO KIO AVE 5,07 TO 09,121.0,Improved,1980,58 years 08 months,545000,2021,2,45,4504.1322314049585,2021-04-01,7,9,8.0,642
94754,2021-04,ANG MO KIO,5 ROOM,353,ANG MO KIO ST 32,01 TO 03,110.0,Improved,2001,79 years 07 months,588000,2021,2,24,5345.454545454545,2021-04-01,1,3,2.0,353
94755,2021-04,ANG MO KIO,5 ROOM,545,ANG MO KIO AVE 10,22 TO 24,118.0,Improved,1981,58 years 10 months,590000,2021,2,44,5000.0,2021-04-01,22,24,23.0,545
94756,2021-04,ANG MO KIO,5 ROOM,545,ANG MO KIO AVE 10,22 TO 24,118.0,Improved,1981,58 years 10 months,600000,2021,2,44,5084.745762711865,2021-04-01,22,24,23.0,545
94757,2021-04,ANG MO KIO,5 ROOM,501,ANG MO KIO AVE 5,07 TO 09,121.0,Improved,1981,58 years 10 months,600000,2021,2,44,4958.677685950413,2021-04-01,7,9,8.0,501
94758,2021-04,ANG MO KIO,5 ROOM,575,ANG MO KIO AVE 10,01 TO 03,134.0,Adjoined flat,1980,57 years 09 months,608888,2021,2,45,4543.940298507463,2021-04-01,1,3,2.0,575
94759,2021-04,ANG MO KIO,5 ROOM,311,ANG MO KIO AVE 3,07 TO 09,123.0,Improved,1978,55 years 10 months,612000,2021,2,47,4975.609756097561,2021-04-01,7,9,8.0,311
94760,2021-04,ANG MO KIO,4 ROOM,316A,ANG MO KIO ST 31,16 TO 18,95.0,Model A,2006,84 years 01 month,645000,2021,2,19,6789.473684210527,2021-04-01,16,18,17.0,316
94761,2021-04,ANG MO KIO,4 ROOM,351,ANG MO KIO ST 32,19 TO 21,95.0,Model A,2001,79 years 05 months,665000,2021,2,24,7000.0,2021-04-01,19,21,20.0,351
94762,2021-04,ANG MO KIO,5 ROOM,253,ANG MO KIO ST 21,04 TO 06,128.0,Improved,1996,74 years,666000,2021,2,29,5203.125,2021-04-01,4,6,5.0,253
94763,2021-04,ANG MO KIO,4 ROOM,307C,ANG MO KIO AVE 1,07 TO 09,88.0,Model A,2012,90 years 06 months,675000,2021,2,13,7670.454545454545,2021-04-01,7,9,8.0,307
94764,2021-04,ANG MO KIO,5 ROOM,315B,ANG MO KIO ST 31,04 TO 06,110.0,Improved,2006,83 years 10 months,678800,2021,2,19,6170.909090909091,2021-04-01,4,6,5.0,315
94765,2021-04,ANG MO KIO,4 ROOM,596C,ANG MO KIO ST 52,22 TO 24,91.0,Model A,2002,80 years 08 months,728000,2021,2,23,8000.0,2021-04-01,22,24,23.0,596
94766,2021-04,ANG MO KIO,4 ROOM,588D,ANG MO KIO ST 52,16 TO 18,91.0,DBSS,2011,89 years 04 months,770000,2021,2,14,8461.538461538461,2021-04-01,16,18,17.0,588
94767,2021-04,ANG MO KIO,EXECUTIVE,578,ANG MO KIO AVE 10,13 TO 15,163.0,Adjoined flat,1980,57 years 10 months,860000,2021,2,45,5276.073619631902,2021-04-01,13,15,14.0,578
94768,2021-04,ANG MO KIO,5 ROOM,588C,ANG MO KIO ST 52,28 TO 30,112.0,DBSS,2011,89 years 05 months,935000,2021,2,14,8348.214285714286,2021-04-01,28,30,29.0,588
94769,2021-04,ANG MO KIO,5 ROOM,310B,ANG MO KIO AVE 1,07 TO 09,119.0,Improved,2012,90 years 05 months,950000,2021,2,13,7983.193277310925,2021-04-01,7,9,8.0,310
94770,2021-04,BEDOK,2 ROOM,534,BEDOK NTH ST 3,01 TO 03,45.0,Improved,1986,63 years 11 months,246944,2021,2,39,5487.644444444444,2021-04-01,1,3,2.0,534
94771,2021-04,BEDOK,3 ROOM,1,BEDOK STH AVE 1,01 TO 03,59.0,Improved,1976,53 years 10 months,265000,2021,2,49,4491.525423728814,2021-04-01,1,3,2.0,1
94772,2021-04,BEDOK,3 ROOM,418,BEDOK NTH AVE 2,01 TO 03,67.0,New Generation,1978,56 years 07 months,275000,2021,2,47,4104.477611940299,2021-04-01,1,3,2.0,418
94773,2021-04,BEDOK,3 ROOM,76,BEDOK NTH RD,10 TO 12,59.0,Improved,1978,55 years 11 months,275000,2021,2,47,4661.016949152542,2021-04-01,10,12,11.0,76
94774,2021-04,BEDOK,3 ROOM,128,BEDOK NTH ST 2,04 TO 06,67.0,New Generation,1978,56 years 01 month,275000,2021,2,47,4104.477611940299,2021-04-01,4,6,5.0,128
94775,2021-04,BEDOK,3 ROOM,617,BEDOK RESERVOIR RD,07 TO 09,60.0,Improved,1986,63 years 11 months,279000,2021,2,39,4650.0,2021-04-01,7,9,8.0,617
94776,2021-04,BEDOK,3 ROOM,108,BEDOK NTH RD,01 TO 03,67.0,New Generation,1977,55 years 04 months,280000,2021,2,48,4179.104477611941,2021-04-01,1,3,2.0,108
94777,2021-04,BEDOK,3 ROOM,18,BEDOK STH RD,07 TO 09,65.0,Improved,1976,53 years 10 months,284000,2021,2,49,4369.2307692307695,2021-04-01,7,9,8.0,18
94778,2021-04,BEDOK,3 ROOM,620,BEDOK RESERVOIR RD,04 TO 06,61.0,Improved,1986,64 years 05 months,288000,2021,2,39,4721.311475409836,2021-04-01,4,6,5.0,620
94779,2021-04,BEDOK,3 ROOM,28,NEW UPP CHANGI RD,01 TO 03,65.0,Improved,1977,55 years 01 month,288888,2021,2,48,4444.430769230769,2021-04-01,1,3,2.0,28
94780,2021-04,BEDOK,3 ROOM,126,BEDOK NTH ST 2,07 TO 09,67.0,New Generation,1978,56 years 02 months,290000,2021,2,47,4328.358208955224,2021-04-01,7,9,8.0,126
94781,2021-04,BEDOK,3 ROOM,135,BEDOK NTH ST 2,07 TO 09,67.0,New Generation,1978,56 years 03 months,290000,2021,2,47,4328.358208955224,2021-04-01,7,9,8.0,135
94782,2021-04,BEDOK,3 ROOM,143,BEDOK RESERVOIR RD,01 TO 03,64.0,Simplified,1987,64 years 10 months,292000,2021,2,38,4562.5,2021-04-01,1,3,2.0,143
94783,2021-04,BEDOK,3 ROOM,520,BEDOK NTH AVE 1,04 TO 06,67.0,New Generation,1979,57 years 03 months,295000,2021,2,46,4402.985074626866,2021-04-01,4,6,5.0,520
94784,2021-04,BEDOK,3 ROOM,110,BEDOK NTH RD,10 TO 12,67.0,New Generation,1977,55 years 04 months,300000,2021,2,48,4477.611940298508,2021-04-01,10,12,11.0,110
94785,2021-04,BEDOK,3 ROOM,502,BEDOK NTH ST 3,07 TO 09,70.0,Improved,1978,56 years 01 month,300000,2021,2,47,4285.714285714285,2021-04-01,7,9,8.0,502
94786,2021-04,BEDOK,3 ROOM,530,BEDOK NTH ST 3,07 TO 09,68.0,New Generation,1979,57 years 04 months,305000,2021,2,46,4485.294117647059,2021-04-01,7,9,8.0,530
94787,2021-04,BEDOK,3 ROOM,533,BEDOK NTH ST 3,07 TO 09,68.0,New Generation,1980,57 years 10 months,306888,2021,2,45,4513.058823529412,2021-04-01,7,9,8.0,533
94788,2021-04,BEDOK,3 ROOM,416,BEDOK NTH AVE 2,04 TO 06,67.0,New Generation,1978,56 years 08 months,310000,2021,2,47,4626.865671641791,2021-04-01,4,6,5.0,416
94789,2021-04,BEDOK,3 ROOM,550,BEDOK NTH AVE 1,01 TO 03,68.0,New Generation,1980,58 years 03 months,310000,2021,2,45,4558.823529411765,2021-04-01,1,3,2.0,550
94790,2021-04,BEDOK,3 ROOM,529,BEDOK NTH ST 3,07 TO 09,68.0,New Generation,1979,57 years 04 months,310000,2021,2,46,4558.823529411765,2021-04-01,7,9,8.0,529
94791,2021-04,BEDOK,3 ROOM,40,CHAI CHEE AVE,10 TO 12,73.0,Improved,1974,51 years 09 months,313000,2021,2,51,4287.671232876713,2021-04-01,10,12,11.0,40
94792,2021-04,BEDOK,3 ROOM,138,BEDOK NTH ST 2,01 TO 03,67.0,New Generation,1978,56 years 01 month,318000,2021,2,47,4746.268656716418,2021-04-01,1,3,2.0,138
94793,2021-04,BEDOK,3 ROOM,527,BEDOK NTH ST 3,01 TO 03,82.0,New Generation,1979,57 years 04 months,320000,2021,2,46,3902.439024390244,2021-04-01,1,3,2.0,527
94794,2021-04,BEDOK,3 ROOM,628,BEDOK RESERVOIR RD,04 TO 06,67.0,New Generation,1983,60 years 09 months,320000,2021,2,42,4776.119402985075,2021-04-01,4,6,5.0,628
94795,2021-04,BEDOK,3 ROOM,77,BEDOK NTH RD,13 TO 15,69.0,Improved,1986,64 years,323000,2021,2,39,4681.159420289855,2021-04-01,13,15,14.0,77
94796,2021-04,BEDOK,3 ROOM,74,BEDOK NTH RD,13 TO 15,70.0,Improved,1978,55 years 10 months,328000,2021,2,47,4685.714285714285,2021-04-01,13,15,14.0,74
94797,2021-04,BEDOK,3 ROOM,614,BEDOK RESERVOIR RD,01 TO 03,67.0,New Generation,1981,59 years 03 months,328000,2021,2,44,4895.522388059701,2021-04-01,1,3,2.0,614
94798,2021-04,BEDOK,3 ROOM,510,BEDOK NTH ST 3,01 TO 03,67.0,New Generation,1979,57 years 05 months,331000,2021,2,46,4940.298507462687,2021-04-01,1,3,2.0,510
94799,2021-04,BEDOK,3 ROOM,124,BEDOK NTH RD,07 TO 09,67.0,New Generation,1978,56 years 01 month,335000,2021,2,47,5000.0,2021-04-01,7,9,8.0,124
94800,2021-04,BEDOK,3 ROOM,425,BEDOK NTH RD,10 TO 12,67.0,New Generation,1979,56 years 10 months,335000,2021,2,46,5000.0,2021-04-01,10,12,11.0,425
94801,2021-04,BEDOK,3 ROOM,533,BEDOK NTH ST 3,10 TO 12,68.0,New Generation,1980,57 years 09 months,335000,2021,2,45,4926.470588235294,2021-04-01,10,12,11.0,533
94802,2021-04,BEDOK,3 ROOM,50,CHAI CHEE ST,07 TO 09,82.0,New Generation,1981,59 years 03 months,335000,2021,2,44,4085.3658536585367,2021-04-01,7,9,8.0,50
94803,2021-04,BEDOK,3 ROOM,27,NEW UPP CHANGI RD,13 TO 15,74.0,Improved,1982,60 years 05 months,335000,2021,2,43,4527.027027027027,2021-04-01,13,15,14.0,27
94804,2021-04,BEDOK,3 ROOM,107,BEDOK NTH RD,10 TO 12,82.0,New Generation,1977,55 years 03 months,339888,2021,2,48,4144.975609756098,2021-04-01,10,12,11.0,107
94805,2021-04,BEDOK,3 ROOM,115,BEDOK NTH RD,04 TO 06,73.0,New Generation,1978,56 years 02 months,340000,2021,2,47,4657.534246575343,2021-04-01,4,6,5.0,115
94806,2021-04,BEDOK,4 ROOM,34,BEDOK STH AVE 2,07 TO 09,90.0,Improved,1977,55 years 06 months,340000,2021,2,48,3777.777777777778,2021-04-01,7,9,8.0,34
94807,2021-04,BEDOK,4 ROOM,34,BEDOK STH AVE 2,04 TO 06,90.0,Improved,1977,55 years 05 months,350000,2021,2,48,3888.8888888888887,2021-04-01,4,6,5.0,34
94808,2021-04,BEDOK,4 ROOM,36,BEDOK STH AVE 2,04 TO 06,84.0,Improved,1977,55 years 05 months,350000,2021,2,48,4166.666666666667,2021-04-01,4,6,5.0,36
94809,2021-04,BEDOK,3 ROOM,412,BEDOK NTH AVE 2,07 TO 09,82.0,New Generation,1979,57 years 01 month,350000,2021,2,46,4268.292682926829,2021-04-01,7,9,8.0,412
94810,2021-04,BEDOK,3 ROOM,519,BEDOK NTH AVE 1,07 TO 09,82.0,New Generation,1979,57 years 03 months,358000,2021,2,46,4365.8536585365855,2021-04-01,7,9,8.0,519
94811,2021-04,BEDOK,4 ROOM,128,BEDOK NTH ST 2,04 TO 06,83.0,New Generation,1978,56 years 02 months,360000,2021,2,47,4337.349397590361,2021-04-01,4,6,5.0,128
94812,2021-04,BEDOK,4 ROOM,523,BEDOK NTH ST 3,07 TO 09,92.0,New Generation,1979,57 years 04 months,365000,2021,2,46,3967.391304347826,2021-04-01,7,9,8.0,523
94813,2021-04,BEDOK,4 ROOM,37,BEDOK STH AVE 2,10 TO 12,84.0,Improved,1977,55 years 06 months,367588,2021,2,48,4376.047619047619,2021-04-01,10,12,11.0,37
94814,2021-04,BEDOK,4 ROOM,513,BEDOK NTH AVE 2,04 TO 06,92.0,New Generation,1979,57 years 03 months,368800,2021,2,46,4008.695652173913,2021-04-01,4,6,5.0,513
94815,2021-04,BEDOK,4 ROOM,82,BEDOK NTH RD,07 TO 09,92.0,New Generation,1978,56 years 02 months,370000,2021,2,47,4021.7391304347825,2021-04-01,7,9,8.0,82
94816,2021-04,BEDOK,4 ROOM,82,BEDOK NTH RD,01 TO 03,92.0,New Generation,1978,56 years 03 months,375000,2021,2,47,4076.086956521739,2021-04-01,1,3,2.0,82
94817,2021-04,BEDOK,4 ROOM,609,BEDOK RESERVOIR RD,01 TO 03,97.0,New Generation,1982,60 years 04 months,375000,2021,2,43,3865.979381443299,2021-04-01,1,3,2.0,609
94818,2021-04,BEDOK,4 ROOM,157,BEDOK STH AVE 3,04 TO 06,83.0,Simplified,1985,63 years 01 month,375000,2021,2,40,4518.0722891566265,2021-04-01,4,6,5.0,157
94819,2021-04,BEDOK,4 ROOM,35,CHAI CHEE AVE,04 TO 06,82.0,Improved,1975,52 years 10 months,375000,2021,2,50,4573.170731707317,2021-04-01,4,6,5.0,35
94820,2021-04,BEDOK,4 ROOM,42,BEDOK STH RD,16 TO 18,84.0,Improved,1977,55 years 05 months,380000,2021,2,48,4523.809523809524,2021-04-01,16,18,17.0,42
94821,2021-04,BEDOK,4 ROOM,170,BEDOK STH RD,04 TO 06,84.0,Simplified,1986,63 years 10 months,380000,2021,2,39,4523.809523809524,2021-04-01,4,6,5.0,170
